City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
253,Kankan,GN,2020-04-29 19:53:14,10.39,-9.31,83.88,52,99,8.08,Clouds,0,0
254,Batagay-Alyta,RU,2020-04-29 19:53:14,67.8,130.41,11.32,88,100,4.65,Clouds,0,0
255,Elbrus,RU,2020-04-29 19:53:14,43.26,42.64,29.86,39,0,4.03,Clear,0,0
256,Manaus,BR,2020-04-29 19:53:14,-3.1,-60.02,89.6,66,40,4.7,Clouds,0,0
257,Ribeira Grande,PT,2020-04-29 19:53:14,38.52,-28.7,64.4,88,75,17.22,Clouds,0,0
258,Norman Wells,CA,2020-04-29 19:53:14,65.28,-126.83,21.2,79,90,21.92,Snow,0,0
259,Port Blair,IN,2020-04-29 19:53:15,11.67,92.75,82.98,78,89,2.51,Clouds,0,0
260,Saskylakh,RU,2020-04-29 19:53:15,71.92,114.08,15.64,96,100,6.29,Snow,0,0
261,Acarau,BR,2020-04-29 19:53:15,-2.89,-40.12,81.01,83,100,9.1,Rain,0,0
262,Rabo De Peixe,PT,2020-04-29 19:53:15,37.8,-25.58,64.4,82,40,11.41,Clouds,0,0
263,Cabedelo,BR,2020-04-29 19:50:37,-6.98,-34.83,84.2,74,20,14.99,Clouds,0,0
264,Torrijos,ES,2020-04-29 19:53:15,39.98,-4.28,59.0,71,20,10.29,Clouds,0,0
265,Fukue,JP,2020-04-29 19:53:15,32.69,128.84,61.39,61,0,6.44,Clear,0,0
266,Nouadhibou,MR,2020-04-29 19:53:15,20.93,-17.03,68.0,72,96,23.04,Sand,0,0
267,Cao Bang,VN,2020-04-29 19:53:16,22.67,106.25,67.1,77,12,2.37,Clouds,0,0
268,Baffa,PK,2020-04-29 19:53:16,34.44,73.22,65.3,49,100,4.99,Rain,0,0
269,Gibsons,CA,2020-04-29 19:53:16,49.4,-123.5,54.0,84,100,1.99,Rain,0,0
270,Cap Malheureux,MU,2020-04-29 19:53:16,-19.98,57.61,75.99,73,17,10.0,Clouds,0,0
271,Fare,PF,2020-04-29 19:53:16,-16.7,-151.02,82.83,74,100,5.46,Rain,0,0
272,Nelson Bay,AU,2020-04-29 19:53:16,-32.72,152.15,68.0,77,1,10.29,Clear,0,0
273,Moranbah,AU,2020-04-29 19:53:16,-22.0,148.05,65.95,88,23,6.78,Clouds,0,0
274,Murray Bridge,AU,2020-04-29 19:53:17,-35.12,139.27,46.99,90,84,3.0,Clouds,0,0
275,Kaitangata,NZ,2020-04-29 19:53:17,-46.28,169.85,45.0,78,96,1.99,Clouds,0,0
276,Tadine,NC,2020-04-29 19:53:17,-21.55,167.88,75.76,81,3,13.96,Rain,0,0
277,Hay River,CA,2020-04-29 19:53:17,60.82,-115.8,51.8,43,40,12.75,Clouds,0,0
278,Barcelos,PT,2020-04-29 19:53:17,41.54,-8.62,59.0,77,40,10.29,Clouds,0,0
279,Mandal,IN,2020-04-29 19:49:28,25.45,74.57,86.56,18,0,6.2,Clear,0,0
280,Faya,SA,2020-04-29 19:53:17,18.39,42.45,68.0,77,87,4.7,Clouds,0,0
281,Diapaga,BF,2020-04-29 19:53:18,12.07,1.79,99.97,16,38,2.89,Clouds,0,0
282,Honningsvag,NO,2020-04-29 19:52:13,70.98,25.97,32.0,88,0,5.82,Clear,0,0
283,Coihaique,CL,2020-04-29 19:53:18,-45.58,-72.07,53.6,81,90,6.93,Clouds,0,0
284,Lahad Datu,MY,2020-04-29 19:53:18,5.03,118.33,75.45,93,5,2.84,Clear,0,0
285,Minjur,IN,2020-04-29 19:53:18,13.27,80.27,86.0,79,40,2.24,Clouds,0,0
286,Dingle,PH,2020-04-29 19:53:18,11.0,122.67,77.88,85,100,7.0,Clouds,0,0
287,Mecca,SA,2020-04-29 19:53:19,21.43,39.83,81.46,52,0,4.38,Clear,0,0
288,Padang,ID,2020-04-29 19:53:19,-0.95,100.35,76.93,89,100,3.67,Rain,0,0
289,Ust-Kulom,RU,2020-04-29 19:53:19,61.69,53.69,36.0,94,100,1.34,Clouds,0,0
290,Upernavik,GL,2020-04-29 19:53:19,72.79,-56.15,21.52,82,40,6.24,Clouds,0,0
291,Vostok,RU,2020-04-29 19:53:19,46.49,135.88,37.27,64,31,6.51,Clouds,0,0
292,Canmore,CA,2020-04-29 19:53:20,51.08,-115.35,62.6,27,75,14.99,Clouds,0,0
293,Boa Vista,BR,2020-04-29 19:53:20,2.82,-60.67,95.0,34,40,5.82,Clouds,0,0
294,Bay Roberts,CA,2020-04-29 19:53:20,47.6,-53.26,37.99,67,90,8.99,Clouds,0,0
295,Beloha,MG,2020-04-29 19:53:20,-25.17,45.05,72.48,77,49,6.11,Rain,0,0
296,Zihuatanejo,MX,2020-04-29 19:52:24,17.63,-101.55,87.8,62,40,11.41,Clouds,0,0
297,Alice,US,2020-04-29 19:53:20,27.75,-98.07,84.2,51,75,17.22,Clouds,0,0
298,Marsa Matruh,EG,2020-04-29 19:53:20,31.35,27.25,64.45,79,0,4.16,Clear,0,0
299,Naryan-Mar,RU,2020-04-29 19:53:21,67.67,53.09,23.77,97,98,15.93,Clouds,0,0
300,Vrbas,RS,2020-04-29 19:53:21,45.57,19.64,60.01,93,40,8.05,Clouds,0,0
301,Rio Blanco,MX,2020-04-29 19:53:21,18.83,-97.15,86.59,22,54,6.06,Rain,0,0
302,Road Town,VG,2020-04-29 19:50:56,18.42,-64.62,84.2,66,40,9.17,Clouds,0,0
303,Saint George,US,2020-04-29 19:53:21,37.1,-113.58,91.99,20,1,1.77,Rain,0,0
304,Lavrentiya,RU,2020-04-29 19:53:21,65.58,-171.0,21.79,95,64,1.52,Clouds,0,0
305,Luzhou,CN,2020-04-29 19:53:21,28.87,105.44,66.87,79,100,7.05,Rain,0,0
306,Bintulu,MY,2020-04-29 19:53:22,3.17,113.03,78.8,94,75,4.7,Clouds,0,0
307,Warri,NG,2020-04-29 19:53:22,5.52,5.75,78.84,92,100,3.69,Clouds,0,0
308,Toora-Khem,RU,2020-04-29 19:53:22,52.47,96.11,55.89,61,100,11.45,Rain,0,0
309,Victoria Point,AU,2020-04-29 19:53:22,-27.58,153.3,68.0,93,75,6.93,Clouds,0,0
310,Nirmal,IN,2020-04-29 19:53:22,19.1,78.35,81.23,30,6,5.95,Clear,0,0
311,Nikolsk,RU,2020-04-29 19:53:23,53.72,46.07,53.01,71,100,20.2,Rain,0,0
312,Calbuco,CL,2020-04-29 19:53:23,-41.77,-73.13,59.0,82,75,8.05,Clouds,0,0
313,Antigonish,CA,2020-04-29 19:52:29,45.62,-62.0,39.0,73,0,5.99,Clear,0,0
314,Vadgaon,IN,2020-04-29 19:53:23,20.94,74.87,87.21,21,0,7.67,Clear,0,0
315,Coos Bay,US,2020-04-29 19:53:23,43.37,-124.22,64.0,82,90,10.29,Clouds,0,0
316,Yanam,IN,2020-04-29 19:53:23,16.73,82.22,80.04,91,0,2.13,Clear,0,0
317,Portland,US,2020-04-29 19:53:23,45.52,-122.68,72.0,60,75,6.93,Clouds,0,0
318,Esik,KZ,2020-04-29 19:53:24,43.36,77.45,57.2,87,75,2.24,Clouds,0,0
319,Cooma,AU,2020-04-29 19:53:24,-36.23,149.13,46.4,87,100,8.05,Rain,0,0
320,Clyde River,CA,2020-04-29 19:53:24,70.47,-68.59,23.0,57,75,14.99,Clouds,0,0
321,Lasa,IT,2020-04-29 19:53:24,46.62,10.7,44.6,65,40,3.36,Clouds,0,0
322,Torphins,GB,2020-04-29 19:53:24,57.11,-2.62,46.0,80,99,3.0,Rain,0,0
323,Matara,LK,2020-04-29 19:53:21,5.95,80.54,78.49,88,100,3.02,Rain,0,0
324,Taltal,CL,2020-04-29 19:53:24,-25.4,-70.48,67.55,65,80,4.79,Clouds,0,0
325,Chubbuck,US,2020-04-29 19:53:25,42.92,-112.47,75.2,25,1,4.7,Clear,0,0
326,Karratha,AU,2020-04-29 19:48:27,-20.74,116.85,77.94,29,35,17.96,Clouds,0,0
327,Wanaka,NZ,2020-04-29 19:53:25,-44.7,169.15,44.6,55,100,6.73,Clouds,0,0
328,Santa Maria Del Oro,MX,2020-04-29 19:53:25,25.93,-105.37,86.85,7,0,11.39,Clear,0,0
329,Magadan,RU,2020-04-29 19:48:41,59.57,150.8,26.15,96,68,5.37,Clouds,0,0
330,Tangshan,CN,2020-04-29 19:53:25,39.63,118.18,62.2,59,90,2.33,Clouds,0,0
331,Aviles,ES,2020-04-29 19:53:25,43.55,-5.92,60.8,55,40,13.87,Clouds,0,0
332,Alihe,CN,2020-04-29 19:53:26,50.57,123.72,45.5,45,100,3.15,Clouds,0,0
333,Basoko,CD,2020-04-29 19:53:26,1.24,23.62,74.91,72,0,2.51,Clear,0,0
334,Flin Flon,CA,2020-04-29 19:53:26,54.77,-101.86,57.2,33,20,11.41,Clouds,0,0
335,Bestobe,KZ,2020-04-29 19:53:26,52.5,73.1,55.42,65,91,13.8,Clouds,0,0
336,Ahipara,NZ,2020-04-29 19:53:26,-35.17,173.17,57.85,80,32,6.67,Clouds,0,0
337,Sitka,US,2020-04-29 19:53:26,57.05,-135.33,42.8,81,90,9.17,Rain,0,0
338,Sola,VU,2020-04-29 19:53:27,-13.88,167.55,81.77,80,0,13.24,Clear,0,0
339,Osmena,PH,2020-04-29 19:53:27,10.52,119.93,83.98,76,1,15.52,Clear,0,0
340,Meulaboh,ID,2020-04-29 19:53:27,4.14,96.13,78.13,86,100,2.24,Rain,0,0
341,Labytnangi,RU,2020-04-29 19:53:27,66.66,66.42,22.1,95,100,21.27,Clouds,0,0
342,Zhangye,CN,2020-04-29 19:53:27,38.93,100.45,56.79,15,0,3.49,Clear,0,0
343,Santona,ES,2020-04-29 19:53:28,43.44,-3.46,57.2,93,90,1.12,Rain,0,0
344,Vilyuysk,RU,2020-04-29 19:53:28,63.76,121.62,22.15,96,0,4.27,Clear,0,0
345,Kununurra,AU,2020-04-29 19:53:28,-15.77,128.73,73.4,69,39,5.82,Clouds,0,0
346,Yulara,AU,2020-04-29 19:53:28,-25.24,130.99,51.8,50,0,8.05,Clear,0,0
347,Buin,CL,2020-04-29 19:53:28,-33.73,-70.75,78.8,15,0,6.29,Clear,0,0
348,Paka,MY,2020-04-29 19:53:28,4.64,103.44,77.0,100,93,1.12,Rain,0,0
349,Port Hardy,CA,2020-04-29 19:53:28,50.7,-127.42,48.2,87,90,2.21,Rain,0,0
350,Goundi,TD,2020-04-29 19:53:29,9.36,17.37,91.51,28,80,3.96,Clouds,0,0
351,Tuktoyaktuk,CA,2020-04-29 19:53:29,69.45,-133.04,-2.2,77,5,8.05,Clear,0,0
352,Svetlogorsk,BY,2020-04-29 19:53:29,52.63,29.73,45.97,82,100,7.85,Clouds,0,0
353,Burlington,US,2020-04-29 19:50:52,39.88,-74.64,62.6,48,90,18.34,Clouds,0,0
354,Bani Walid,LY,2020-04-29 19:53:29,31.76,13.99,71.98,43,0,17.18,Clear,0,0
355,Atar,MR,2020-04-29 19:53:29,20.52,-13.05,88.3,19,100,14.45,Clouds,0,0
356,Marawi,PH,2020-04-29 19:53:29,8.0,124.29,75.99,84,100,5.01,Clouds,0,0
357,Nokaneng,BW,2020-04-29 19:53:30,-19.67,22.27,72.45,29,31,3.15,Clouds,0,0
358,Inza,RU,2020-04-29 19:53:30,53.85,46.36,53.01,73,100,16.96,Rain,0,0
359,Altay,CN,2020-04-29 19:53:30,47.87,88.12,61.3,37,64,4.94,Clouds,0,0
360,Shimoda,JP,2020-04-29 19:53:30,34.67,138.95,50.0,80,0,2.84,Clear,0,0
361,Gambiran,ID,2020-04-29 19:53:30,-6.8,111.5,74.88,88,16,4.16,Clouds,0,0
362,Ulagan,RU,2020-04-29 19:53:30,50.63,87.96,52.05,49,69,1.77,Clouds,0,0
363,Valley City,US,2020-04-29 19:49:29,46.92,-98.0,60.8,55,40,13.87,Clouds,0,0
364,Salinas,US,2020-04-29 19:51:18,36.68,-121.66,62.6,72,1,13.87,Clear,0,0
365,Seminole,US,2020-04-29 19:53:31,28.71,-81.21,87.01,37,75,12.75,Clouds,0,0
366,Palmer,US,2020-04-29 19:53:31,42.16,-72.33,62.6,53,90,8.05,Clouds,0,0
367,Zalari,RU,2020-04-29 19:53:31,53.56,102.51,54.27,66,89,5.28,Clouds,0,0
368,Ahuimanu,US,2020-04-29 19:53:31,21.44,-157.84,78.8,65,75,16.11,Clouds,0,0
369,Labrea,BR,2020-04-29 19:49:29,-7.26,-64.8,90.64,53,78,1.68,Clouds,0,0
370,Rincon,US,2020-04-29 19:53:31,32.3,-81.24,80.6,51,75,24.16,Clouds,0,0
371,Rovigo,IT,2020-04-29 19:53:32,45.08,11.79,57.99,73,1,3.0,Rain,0,0
372,Maniitsoq,GL,2020-04-29 19:53:32,65.42,-52.9,35.13,82,0,9.19,Clear,0,0
373,Tabligbo,TG,2020-04-29 19:53:32,6.58,1.5,80.6,88,20,4.7,Clouds,0,0
374,Lardos,GR,2020-04-29 19:53:32,36.09,28.02,64.4,82,20,4.7,Clouds,0,0
375,Los Llanos De Aridane,ES,2020-04-29 19:53:32,28.66,-17.92,68.0,68,40,11.41,Clouds,0,0
376,Placido De Castro,BR,2020-04-29 19:53:32,-10.34,-67.19,90.43,50,63,2.8,Clouds,0,0
377,Zhanaozen,KZ,2020-04-29 19:53:32,43.3,52.8,55.13,40,0,4.85,Clear,0,0
378,Megion,RU,2020-04-29 19:53:33,61.03,76.11,44.6,87,90,15.66,Rain,0,0
379,San Quintin,MX,2020-04-29 19:53:33,30.48,-115.95,69.31,64,1,7.27,Clear,0,0
380,Whitehorse,CA,2020-04-29 19:49:42,60.72,-135.05,41.0,75,90,16.11,Rain,0,0
381,Ilebo,CD,2020-04-29 19:53:33,-4.32,20.58,77.23,65,86,0.56,Clouds,0,0
382,Salalah,OM,2020-04-29 19:53:33,17.02,54.09,84.2,89,40,6.93,Clouds,0,0
383,Ayan,RU,2020-04-29 19:53:33,56.45,138.17,30.42,97,100,12.08,Clouds,0,0
384,Te Anau,NZ,2020-04-29 19:53:33,-45.42,167.72,49.53,70,100,6.31,Clouds,0,0
385,Dobson,US,2020-04-29 19:53:33,36.4,-80.72,73.99,60,40,11.41,Clouds,0,0
386,Norden,DE,2020-04-29 19:53:34,53.6,7.2,51.01,100,100,4.9,Clouds,0,0
387,Sorong,ID,2020-04-29 19:53:34,-0.88,131.25,79.36,87,100,9.69,Rain,0,0
388,Invermere,CA,2020-04-29 19:50:21,50.52,-116.04,53.55,52,100,4.54,Clouds,0,0
389,Ferme-Neuve,CA,2020-04-29 19:53:34,46.7,-75.45,56.41,44,100,13.53,Clouds,0,0
390,Flinders,AU,2020-04-29 19:53:34,-34.58,150.86,66.0,85,100,5.99,Rain,0,0
391,Storsteinnes,NO,2020-04-29 19:53:34,69.24,19.23,32.0,89,0,11.41,Clear,0,0
392,Duma,CN,2020-04-29 19:53:34,34.77,108.14,59.0,72,100,2.24,Clouds,0,0
393,Sokoni,TZ,2020-04-29 19:53:35,-6.43,39.55,77.0,88,75,12.75,Rain,0,0
394,Tilichiki,RU,2020-04-29 19:53:35,60.47,166.1,23.5,95,100,6.22,Clouds,0,0
395,Sibolga,ID,2020-04-29 19:53:35,1.74,98.78,78.13,82,100,3.62,Rain,0,0
396,Suntar,RU,2020-04-29 19:53:35,62.14,117.63,29.05,97,83,3.33,Clouds,0,0
397,Papa,HU,2020-04-29 19:53:35,47.33,17.47,57.2,71,100,6.93,Clouds,0,0
398,Pisco,PE,2020-04-29 19:53:37,-13.7,-76.22,73.99,64,0,9.17,Clear,0,0
399,Leshukonskoye,RU,2020-04-29 19:53:37,64.9,45.76,30.49,98,93,6.89,Clouds,0,0
400,San Juan,AR,2020-04-29 19:51:04,-31.54,-68.54,76.24,22,0,8.03,Clear,0,0
401,College,US,2020-04-29 19:53:38,64.86,-147.8,36.0,47,20,8.05,Clouds,0,0
402,Podgorica,ME,2020-04-29 19:51:24,42.44,19.26,62.6,77,20,4.7,Clouds,0,0
403,Bahia Blanca,AR,2020-04-29 19:52:07,-38.72,-62.27,65.88,47,0,10.42,Clear,0,0
404,Mazagao,BR,2020-04-29 19:53:38,-0.12,-51.29,80.6,100,90,4.7,Rain,0,0
405,Akdepe,TM,2020-04-29 19:53:38,42.06,59.38,60.8,59,0,9.17,Clear,0,0
406,Covina,US,2020-04-29 19:53:39,34.09,-117.89,82.0,64,1,8.05,Clear,0,0
407,Kharan,PK,2020-04-29 19:53:39,28.58,65.42,84.87,19,100,0.76,Clouds,0,0
408,Raton,US,2020-04-29 19:53:39,36.9,-104.44,71.01,24,1,9.17,Clear,0,0
409,Roald,NO,2020-04-29 19:53:39,62.58,6.13,45.0,81,84,8.05,Clouds,0,0
410,Eyl,SO,2020-04-29 19:53:39,7.98,49.82,85.14,75,99,11.25,Clouds,0,0
411,Sioux Lookout,CA,2020-04-29 19:53:39,50.1,-91.92,46.4,61,75,2.24,Clouds,0,0
412,Dicabisagan,PH,2020-04-29 19:53:39,17.08,122.42,77.11,83,4,1.74,Clear,0,0
413,Ovsyanka,RU,2020-04-29 19:53:40,55.96,92.55,62.6,51,40,31.32,Clouds,0,0
414,Pareora,NZ,2020-04-29 19:53:40,-44.49,171.21,49.1,49,41,4.0,Clouds,0,0
415,Hobyo,SO,2020-04-29 19:53:40,5.35,48.53,85.87,75,31,18.23,Rain,0,0
416,Pacific Grove,US,2020-04-29 19:51:13,36.62,-121.92,62.01,72,40,5.82,Clouds,0,0
417,Petropavlovsk-Kamchatskiy,RU,2020-04-29 19:53:40,53.05,158.65,30.2,74,0,4.47,Clear,0,0
418,Pucallpa,PE,2020-04-29 19:53:41,-8.38,-74.55,75.2,94,90,3.36,Rain,0,0
419,Mitrofanovka,RU,2020-04-29 19:53:41,49.97,39.69,48.76,62,63,9.22,Clouds,0,0
420,Bathsheba,BB,2020-04-29 19:53:41,13.22,-59.52,86.0,62,40,19.46,Clouds,0,0
421,Salina,US,2020-04-29 19:49:49,38.84,-97.61,68.0,42,75,23.04,Clouds,0,0
422,Goderich,CA,2020-04-29 19:52:04,43.75,-81.72,57.0,86,100,22.79,Rain,0,0
423,Mancio Lima,BR,2020-04-29 19:53:41,-7.61,-72.9,80.6,94,75,8.05,Clouds,0,0
424,Elk City,US,2020-04-29 19:53:42,35.41,-99.4,71.6,20,1,20.8,Clear,0,0
425,Mokhotlong,LS,2020-04-29 19:53:42,-29.29,29.07,43.0,35,61,4.41,Clouds,0,0
426,Borgarnes,IS,2020-04-29 19:53:42,64.54,-21.92,50.0,39,53,14.99,Clouds,0,0
427,Mayo,US,2020-04-29 19:53:42,38.89,-76.51,73.99,72,1,6.93,Clear,0,0
428,Tunggol,PH,2020-04-29 19:53:43,5.84,121.15,80.02,80,90,2.17,Clouds,0,0
429,Fort Nelson,CA,2020-04-29 19:53:43,58.81,-122.7,59.0,22,40,9.17,Clouds,0,0
430,Panguna,PG,2020-04-29 19:53:43,-6.32,155.48,69.85,79,34,1.52,Clouds,0,0
431,Namibe,AO,2020-04-29 19:53:43,-15.2,12.15,75.34,64,0,8.99,Clear,0,0
432,Miedzyrzec Podlaski,PL,2020-04-29 19:53:43,51.99,22.78,50.5,78,100,12.26,Clouds,0,0
433,Barra Patuca,HN,2020-04-29 19:53:44,15.8,-84.28,85.98,62,39,15.21,Clouds,0,0
434,Baghdad,IQ,2020-04-29 19:52:50,33.34,44.4,66.2,63,79,6.93,Clouds,0,0
435,Svetlaya,RU,2020-04-29 19:53:44,46.54,138.33,45.01,69,71,7.2,Clouds,0,0
436,Yenotayevka,RU,2020-04-29 19:53:44,47.25,47.03,54.99,48,0,14.56,Clear,0,0
437,Birjand,IR,2020-04-29 19:51:47,32.87,59.22,64.4,25,75,6.93,Clouds,0,0
438,Manavalakurichi,IN,2020-04-29 19:53:45,8.13,77.3,84.2,74,20,2.24,Haze,0,0
439,Hearst,CA,2020-04-29 19:49:47,49.68,-83.67,51.78,68,100,8.66,Clouds,0,0
440,Puga,MX,2020-04-29 19:53:45,21.58,-104.82,87.8,27,5,7.94,Clear,0,0
441,Kautokeino,NO,2020-04-29 19:53:45,69.01,23.04,16.7,94,55,2.73,Clouds,0,0
442,Gayeri,BF,2020-04-29 19:53:46,12.65,0.49,100.31,18,61,2.48,Clouds,0,0
443,Muroto,JP,2020-04-29 19:53:46,33.28,134.15,62.26,69,0,9.08,Clear,0,0
444,Korhogo,CI,2020-04-29 19:53:46,9.45,-5.63,82.02,59,88,8.5,Rain,0,0
445,Bulancak,TR,2020-04-29 19:53:47,40.94,38.23,57.34,68,85,0.83,Clouds,0,0
446,Okato,NZ,2020-04-29 19:53:47,-39.2,173.88,57.0,87,73,1.99,Clouds,0,0
447,Alofi,NU,2020-04-29 19:53:47,-19.06,-169.92,77.0,88,100,10.29,Clouds,0,0
448,Mahon,ES,2020-04-29 19:52:14,39.89,4.27,59.0,87,0,4.7,Clear,0,0
449,Corralillo,CU,2020-04-29 19:53:47,22.98,-80.59,84.02,62,4,19.6,Clear,0,0
450,Manga,BF,2020-04-29 19:53:48,11.66,-1.07,101.41,20,71,1.57,Clouds,0,0
451,Vestmannaeyjar,IS,2020-04-29 19:53:48,63.44,-20.27,44.73,68,0,2.21,Clear,0,0
452,Mount Gambier,AU,2020-04-29 19:53:48,-37.83,140.77,48.2,93,40,10.29,Rain,0,0
453,Santiago De Chuco,PE,2020-04-29 19:53:48,-8.15,-78.18,59.99,28,75,3.09,Rain,0,0
454,Gobabis,NA,2020-04-29 19:53:48,-22.45,18.97,66.2,45,33,3.36,Clouds,0,0
455,Jalu,LY,2020-04-29 19:53:48,29.03,21.55,79.81,29,0,8.48,Clear,0,0
456,Richards Bay,ZA,2020-04-29 19:53:49,-28.78,32.04,65.97,78,70,2.46,Clouds,0,0
457,Mogadishu,SO,2020-04-29 19:53:49,2.04,45.34,84.43,75,100,14.83,Rain,0,0
458,Westerstede,DE,2020-04-29 19:53:49,53.25,7.93,52.0,10,100,2.55,Clouds,0,0
459,Strai,NO,2020-04-29 19:53:49,58.2,7.9,46.99,75,75,11.41,Clouds,0,0
460,Nichinan,JP,2020-04-29 19:53:50,31.6,131.37,53.01,66,0,3.0,Clear,0,0
461,Matay,EG,2020-04-29 19:53:50,28.42,30.78,71.1,29,0,16.82,Clear,0,0
462,Havre-Saint-Pierre,CA,2020-04-29 19:53:50,50.23,-63.6,48.2,42,1,9.17,Clear,0,0
463,West Milford,US,2020-04-29 19:53:50,41.13,-74.37,55.99,69,96,1.01,Clouds,0,0
464,Pleasanton,US,2020-04-29 19:53:02,37.66,-121.87,71.01,55,1,10.29,Clear,0,0
465,Kousseri,CM,2020-04-29 19:53:50,12.08,15.03,98.6,20,32,3.09,Clouds,0,0
466,San Carlos De Bariloche,AR,2020-04-29 19:51:29,-41.15,-71.31,57.2,41,63,8.05,Clouds,0,0
467,Krasnyy Luch,UA,2020-04-29 19:53:51,48.14,38.94,46.9,49,0,4.16,Clear,0,0
468,Xingtai,CN,2020-04-29 19:53:51,37.06,114.49,66.79,33,0,2.33,Clear,0,0
469,Mayna,RU,2020-04-29 19:53:51,54.11,47.62,50.99,73,100,18.23,Rain,0,0
470,Torbay,CA,2020-04-29 19:53:51,47.67,-52.73,36.0,74,75,20.8,Clouds,0,0
471,Adrar,MR,2020-04-29 19:53:51,20.5,-10.07,92.08,13,26,22.26,Clouds,0,0
472,Inhambane,MZ,2020-04-29 19:53:52,-23.86,35.38,71.6,88,20,6.29,Clouds,0,0
473,Paamiut,GL,2020-04-29 19:53:52,61.99,-49.67,37.56,76,0,27.47,Clear,0,0
474,Westport,US,2020-04-29 19:53:52,41.14,-73.36,51.8,76,90,13.87,Clouds,0,0
475,Changli,CN,2020-04-29 19:53:52,39.7,119.15,57.51,66,80,0.72,Clouds,0,0
476,Najran,SA,2020-04-29 19:53:52,17.49,44.13,78.8,57,75,11.41,Thunderstorm,0,0
477,Dudinka,RU,2020-04-29 19:53:53,69.41,86.18,15.8,85,75,20.13,Clouds,0,0
478,Doha,QA,2020-04-29 19:51:22,25.29,51.53,86.0,62,75,10.29,Clouds,0,0
479,Alice Springs,AU,2020-04-29 19:52:36,-23.7,133.88,55.4,40,8,10.29,Clear,0,0
480,Umtata,ZA,2020-04-29 19:53:53,-31.59,28.78,57.2,67,97,8.05,Clouds,0,0
481,Talnakh,RU,2020-04-29 19:53:53,69.49,88.4,15.8,85,75,20.13,Clouds,0,0
482,Nanortalik,GL,2020-04-29 19:53:54,60.14,-45.24,37.09,80,0,7.99,Clear,0,0
483,Gambela,ET,2020-04-29 19:53:54,8.25,34.58,77.85,67,100,1.72,Clouds,0,0
484,Nome,US,2020-04-29 19:53:54,64.5,-165.41,26.6,73,1,5.82,Clear,0,0
485,Troitskoye,RU,2020-04-29 19:53:54,52.98,84.68,56.64,75,99,6.98,Clouds,0,0
486,Kitimat,CA,2020-04-29 19:53:55,54.05,-128.65,52.0,77,98,0.22,Clouds,0,0
487,Paducah,US,2020-04-29 19:49:25,37.08,-88.6,61.0,63,75,6.93,Rain,0,0
488,Prince Rupert,CA,2020-04-29 19:53:55,54.32,-130.32,53.6,56,1,13.87,Clear,0,0
489,Cenei,RO,2020-04-29 19:53:55,45.72,20.9,62.01,93,40,5.82,Rain,0,0
490,Arlit,NE,2020-04-29 19:53:56,18.74,7.39,99.0,7,0,12.91,Clear,0,0
491,Coxim,BR,2020-04-29 19:53:56,-18.51,-54.76,85.93,53,4,3.29,Clear,0,0
492,Pingxiang,CN,2020-04-29 19:53:56,27.62,113.85,70.32,60,100,2.39,Clouds,0,0
493,Komsomolskiy,UZ,2020-04-29 19:53:56,40.43,71.72,60.8,72,100,18.34,Clouds,0,0
494,Hazorasp,UZ,2020-04-29 19:53:56,41.32,61.07,60.8,55,1,11.41,Clear,0,0
495,Mapiripan,CO,2020-04-29 19:53:57,2.89,-72.13,90.05,49,59,4.12,Clouds,0,0
496,Sorland,NO,2020-04-29 19:53:57,67.67,12.69,37.72,74,0,12.48,Clear,0,0
497,Taft,IR,2020-04-29 19:53:57,31.75,54.21,64.4,52,75,11.41,Clouds,0,0
498,Muros,ES,2020-04-29 19:53:57,42.78,-9.06,57.0,84,100,18.99,Rain,0,0
499,Tual,ID,2020-04-29 19:53:58,-5.67,132.75,82.53,80,100,14.67,Rain,0,0
500,Poso,ID,2020-04-29 19:53:58,-1.4,120.75,78.22,81,83,5.14,Rain,0,0
501,Basar,IN,2020-04-29 19:53:58,27.98,94.67,62.71,74,100,1.32,Rain,0,0
502,Anadyr,RU,2020-04-29 19:53:58,64.75,177.48,26.6,79,90,6.71,Snow,0,0
503,Itum-Kale,RU,2020-04-29 19:53:58,42.74,45.58,45.99,40,3,8.32,Clear,0,0
504,Bud,US,2020-04-29 19:53:59,39.45,-86.18,57.99,71,75,13.87,Clouds,0,0
505,Constitucion,CL,2020-04-29 19:53:59,-35.33,-72.42,62.15,58,0,16.24,Clear,0,0
506,Dawei,MM,2020-04-29 19:53:59,14.08,98.2,77.49,84,47,3.0,Clouds,0,0
507,San Policarpo,PH,2020-04-29 19:53:59,12.18,125.51,81.09,84,58,12.28,Rain,0,0
508,Takab,IR,2020-04-29 19:53:59,36.4,47.11,48.45,43,100,1.9,Clouds,0,0
509,Venice,US,2020-04-29 19:54:00,27.1,-82.45,90.0,65,0,12.75,Clear,0,0
510,Kawalu,ID,2020-04-29 19:54:00,-7.38,108.21,72.5,83,100,0.43,Clouds,0,0
511,Lompoc,US,2020-04-29 19:54:00,34.64,-120.46,68.0,68,1,18.34,Clear,0,0
512,Nantucket,US,2020-04-29 19:53:06,41.28,-70.1,51.8,40,1,11.41,Clear,0,0
513,Nador,MA,2020-04-29 19:50:27,35.17,-2.93,66.2,55,0,12.75,Clear,0,0
